symboling,normalized_losses,wheel_base,length,width,height,curb_weight,engine_size,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price
1.6016639720952588,122.62100148301658,93.0685208020086,160.5674800301965,64.21167571720501,53.481173868087005,2396.532624982911,140.0383118498107,2.9922736510938397,2.7624384944183094,6.741784875913903,126.10691910288634,5542.25027033885,23.003972740413626,28.340658893769653,29351.078260075228
1.2224203046873336,80.63503538995826,103.94505976971124,180.467537801848,67.21902258465404,55.306366002913684,2686.7595956216405,169.06246178965594,3.576807253526996,3.6585241520239293,9.106164148767201,97.9076790244072,4764.473750083932,25.279052070325218,29.34876732835876,15142.789015073093
0.5250889873163667,77.65733436671724,101.59706349766148,171.02601342677553,66.98225676013759,54.30530100562407,2584.761584667922,141.50284158064568,3.295874101833876,3.175818957308411,10.691472251517762,104.67543314443805,4840.5565297311405,27.984489759272428,33.87189344987328,17549.732768843947
0.7659140011877552,111.6218533623094,94.2715143998975,160.9992053460299,64.6372837371411,51.57411238550391,2038.3125326335928,98.05692914942625,3.1927345132193135,3.1412491181548834,8.135993741849074,66.60813610667122,5330.071145359692,32.761545233806785,38.272989042999654,8747.3554434404
3.0,150.68183160452747,90.30660950967318,165.99799940407368,63.338558247744466,53.84665844232012,1924.0738867729924,92.04150380878649,3.400110412162149,2.885994673009275,7.430057309937462,105.015538596031,5895.064444393995,23.93487589168132,30.381747344968986,8466.136417049209
1.176038024376843,88.07948566517949,91.31944767953945,158.12186663363283,63.57215616202216,51.38580839126652,2221.89042907683,100.58809888351018,3.430766639955082,2.8770379247019964,7.132756981997906,80.44921170953836,4655.241343184185,29.358074547545428,33.133305100942174,3685.6508418162393
3.0,200.60781379760954,93.0356825975226,158.92663148911535,64.50941031506719,47.84321029523176,2282.238054921837,100.77418335556604,3.239439286742165,3.3421711191398127,6.425238943638924,108.94099362360842,5915.68351376776,20.30195634215629,26.165045733627455,8867.803734808775
-0.012243366681911283,114.63418143847326,104.31440066863463,182.4351055856162,66.66660389433368,53.88123419708417,2908.1668317780304,121.41876556793268,3.4782610499411617,3.739627057009744,13.5679144606637,123.07214957846699,4475.383153893185,24.689042711020395,31.42005467311765,12850.655172804945
0.013027181935171939,64.61100931452947,96.72102216001996,167.31312522268678,64.6626508423083,54.6134900612758,1975.401352667709,75.43342985061386,2.893938688437512,2.8605620376036813,8.360530595328136,57.49562540025448,5268.77180572741,34.101720194113,39.79144480849737,8891.70849512071
0.21411172553810243,133.79688832098896,100.02898260319476,170.7102846568388,65.56921334524341,54.983849628641266,2205.4796708972417,94.61820891540603,2.94831788546978,3.1822448334570437,7.911492587064323,92.7862963702367,5195.836213323731,24.170890833123494,29.51631478458156,8082.2512794842805
0.0561682400110568,109.53019923781542,111.24200910301329,194.67198128313927,67.83168863434359,57.533421973202415,3469.9456202160736,191.98842779503906,3.3493452046152346,3.299279657417796,12.588606294349214,165.0874752419091,4956.824162495497,16.17776057549539,19.175231088690296,27236.283406035647
2.0101137564873146,160.19311217265707,98.73523434221842,177.02373116268217,65.6443144507605,50.92939051252604,2592.0648689447853,154.83214536325062,3.4981279623837667,3.632171655247374,9.788492290140658,104.83735705840756,4741.758398668139,31.510514279566124,35.74823020023446,10391.316323846031
-0.8460170783315427,144.95670283476323,104.66638368904754,197.29622518958115,68.95300851260228,57.96007699799982,3156.8205103446567,144.17740188826005,3.457085650873094,3.0720088963307686,8.026369045548783,190.90976885314848,5881.6422161481305,11.92538879205139,17.902319392045342,23195.222554276887
1.6428712091629052,148.54522608557528,96.07117053202013,171.59494476694132,66.1049653996916,51.15902496646916,2600.7926173246256,119.71425170754885,2.9759488265482075,3.1456260130711913,9.891854863094252,118.16193951175617,5834.796606874873,24.215420292991034,30.357779894058595,18953.06867893323
-0.01672598520813029,100.8688924318017,98.90020746229062,176.82075996459292,65.71442271598809,54.664796713534756,2639.715950385181,133.78941800907205,3.2752088976005145,3.8769535296414253,9.048889974130173,114.99528121910714,5717.334836522181,23.86475187353023,29.827354934649698,11120.464358244677
0.3911043829188703,135.2636569295263,94.22708044745687,173.22662671811628,65.58715131399077,50.58092251956969,2773.755835038123,151.02983727711168,3.5000559266773115,3.91725568963834,13.424012569239682,120.84771320059129,5490.869139005823,22.125048920256823,26.44754498815265,12272.433805375951
0.8643590176446674,187.70605787277418,110.67249210003244,194.25593717772816,69.70314324850494,57.40916397352224,3980.7002949882735,219.54647850697808,3.482334116708183,3.374309065762747,12.600541848593709,173.6431206202554,4307.014604747701,14.951250478876204,17.84088894233244,30938.675504561317
1.1380572306083492,169.0651710739083,101.97542013158323,184.4204823983464,68.88047628645579,54.497853273347744,3021.01387133031,130.01299726758486,3.6342650758590813,3.2438726820881296,12.090128493298472,119.36967715255663,5072.817547962014,19.16723300593138,25.282144314580336,15538.175521856489
0.5861128182007729,162.06240547017822,103.10321677461273,175.4598952521039,67.93536830131997,51.89960406588768,2681.267291624145,143.5522994735183,3.362074391257851,3.2990972591722336,10.258764028967848,107.14877761479052,5484.569911117335,23.26404733644617,28.433252934227568,13824.478290722634
1.734539747593562,104.84045497296955,93.50735367744443,166.21289709818728,67.08876512676602,51.50587819144509,2307.462204275133,116.05268551988955,2.876864012341162,3.485987359009969,11.1533104547601,98.63362831542486,5364.550494782289,27.491725791691103,31.801450720010944,16739.85132899378
2.6491362777416256,128.0747478158103,84.07991387857874,151.71668198057475,60.9252483054316,47.97014290124366,1643.873395549024,93.46919199999866,3.171299812156693,3.109740697250931,5.385718132490601,80.92820527942919,5162.62139646299,26.040146113546314,34.75393488634498,1222.5866276723082
2.0565752844863265,131.78348448114286,95.65672006648137,168.6505320501823,68.44380791555292,49.24209627189275,3010.3533688488187,180.51665927160676,3.59575646197518,3.817993176669317,13.379142843332362,165.6100515315324,5240.5650973704,22.375136131805704,25.90738565154148,27267.70546163719
0.10208604038530478,125.84061463752512,101.06984476353311,173.52454461246148,66.0561060162325,53.693422115834565,2399.448794556657,110.56245541418177,3.0889411291063387,2.7105193119776048,7.845157284549764,81.42886291786658,5296.503695660086,24.73074811456103,27.16079449337907,14350.564642806394
-0.8968978844628425,82.73211130493772,101.52389271197137,181.1629639921325,65.6135911778806,56.69365046684947,2600.5122422674485,109.67664611202805,3.259553612465512,3.1814230425878534,10.178885763033929,82.64263962177324,4780.835662807822,25.85260674419197,30.091708007597514,8743.957456202314
-0.6100604489401035,124.2474046902511,106.5232061384931,189.60888262529767,67.39609821093667,57.50663751737466,3060.793225113569,153.69847149607642,3.5134100923760836,3.458971182901504,10.947375841572532,128.16482046532286,4703.235842679967,23.440031268170273,28.099982013437515,16115.82756396841
0.9591554448870259,178.5497261067927,105.1588755925444,184.30949911302002,67.71287036202982,52.04642421388914,2769.4526561007633,140.66361789127245,3.2859199293738874,3.7545273029957773,22.377061858315333,69.31189318142799,4638.986158292962,31.450034545525853,35.38745829037866,14994.766093753435
0.06627803886090522,79.2729449508197,102.00791149393837,183.69416935597408,67.10832344893676,55.84395525473317,2882.8643246097586,174.24020280318075,3.7206101650678254,3.018061156069872,12.650736507583,125.05162512102407,4268.996784206098,26.217210223076084,32.37342967587492,17538.3640524382
1.0744961579000742,109.08509953858652,96.20105281201832,162.43927252934327,63.837036278434,57.237648970203175,1910.9145731603976,48.01170583193675,2.7937093360452243,2.8936337704761006,9.826681362489984,38.60367616987844,5384.932913294188,35.614665494591186,41.370272330101415,6.605238107518744
1.0805527799275572,205.88582796112146,102.95840452376726,182.7457982994867,68.92325737927133,49.383620241429895,3218.8245544606975,185.73025614573822,3.5813257842065513,3.4441069969730886,9.515280852143604,170.08339232596558,5715.096111605938,13.964345167584423,17.974228783628316,24721.995968341762
-0.2000416434599338,182.78976752543124,100.62393451062057,177.84921432343126,66.57343631887524,52.75517860347981,2872.1581974986766,130.83438830983098,3.1426330071275825,3.1808494198828487,11.262138683396316,98.39285809049865,5166.1273385475815,25.582477684098983,31.849337693857166,12379.202764331454
-0.6522386075354455,63.27832248192387,104.7068474550018,178.7001939800825,65.77686902677145,56.122628363241404,2425.747637462961,108.4872781278163,3.4976221265242144,3.5448105099310543,9.796812366305485,99.66138337536604,5234.173643854806,27.172409476476734,29.961958472082998,8118.352650186043
-0.583123957155162,107.93056263386605,105.58917894759256,178.72438075654117,66.38230336384416,57.19652218744575,2453.7037110992287,91.47169504318063,3.1292618146152558,2.6258129209636913,8.756179971547418,64.1004455583888,5558.594966740055,26.737830460545954,30.20822199283602,9370.778032053411
-0.032059805745354275,100.29077333438624,110.25158307336947,195.17173158046222,68.75402562429316,57.2650255064633,3373.0976265225936,166.7005025647328,3.302921548235931,3.6349563702854564,9.804059009633832,110.96769714506435,4410.065744533457,21.2673520303427,24.461142675198506,17988.36161384624
-1.2625037613172543,42.023927980950376,99.46739138343497,172.35914368102573,64.48542749500362,58.46072631464136,2026.8978714191003,71.44863922908885,3.4170395482544076,3.782244526049921,15.855402604142572,40.35632638289453,4315.76215952739,36.263303169034586,41.66042788266638,305.5521104257059
1.2106599905172422,96.83170407758735,99.02108399037591,177.09190608746317,68.01438925118768,55.09436459247452,2683.196363676035,128.6789816353067,3.120095715158758,3.077975557684475,9.764848276283306,113.58769863789404,6284.128130737991,19.922393361908707,24.159890206060474,15318.064084109848
-1.0320974557662796,74.812470592328,103.09722270716226,183.51409618583398,66.14451826461051,57.26740514944172,2780.066711190184,123.9609499363689,3.4299179064185057,3.082155991424762,9.490735294177862,96.3104566539945,4705.0922480439995,22.906046653053316,25.869775568514648,12000.918327731288
1.4792279715719854,189.0455734244553,100.5614725145478,186.5757962869226,68.7930959921983,53.19525878184234,3252.889080349347,171.40378826478454,3.570811945008798,3.2106993785949633,7.890596105698066,165.2622132695644,5254.0094263093515,15.457831378931182,21.699846918086756,21632.54025485594
-0.08606883595737536,96.44533125994639,94.8067633273788,163.49394094651825,64.95856170588519,55.96410809331552,2060.4315020066606,63.2896971880488,2.880790896332504,3.118691299993487,10.470881283180356,61.716689160225215,5832.690896233962,30.511598830940997,36.45554416179778,14390.693330873464
1.217453631462325,128.06138772674078,98.01340816246518,168.3908051253904,68.63680014805244,51.068524905829996,2577.8510452403248,141.20794610193704,3.1487128986105084,3.3509046959764106,10.103844792063477,127.19921962220005,5305.336880706478,24.671222011827012,30.200962922743162,17940.81486895308
2.6375586620414353,109.26590491828604,98.95767849934948,187.5249671354981,67.79037424496175,54.15549763808309,2941.9546807256897,142.48907557665618,3.5357696508311625,3.178677288596229,7.751415557184728,122.45529747754797,5435.351117856171,15.85272176424349,22.53419490685446,14040.638519141234
2.2345779558426724,138.498125866312,91.1875870460644,167.86116527982156,64.27905595724265,52.88133018037502,2371.255675391598,136.06320281427392,3.2194861349480592,3.0991962237841157,6.182361931633665,156.49582312334132,5934.112998300692,22.052558512287295,29.500431473404003,15160.27905733233
0.7726448027677444,115.66560091392421,103.20973140221784,180.87266757161296,69.94674947176668,53.65527544996578,3079.999324326827,206.83036466129153,3.235672647838159,3.982083901187839,8.883694884529291,158.53716699228423,4975.877258420062,20.20859208395172,24.562418510188436,26234.603558332994
-1.8140186804249816,64.94882387733166,105.40333546327646,179.63272755005977,68.86285604781354,51.886144088946914,3584.1211528295007,222.01261714093755,3.6634157564669154,3.315612760159815,9.468871931255181,165.05689705747008,5291.865995121027,15.148429596651141,16.70493297267368,33509.82049696575
1.064427951125892,130.5039714690457,94.45312401848715,167.117178167023,65.04536771834564,50.57074270066931,2481.539376716774,117.72277183235985,3.1273983002127617,3.369229568782137,10.30613325390938,119.30253167503598,5797.147072272377,21.855065135092882,28.90690829892413,10064.741557805773
2.7184547719368273,182.3595561421145,99.39667918430125,176.95325747424755,70.08994282168898,48.87154095205852,3198.7815956984227,193.93943620888894,3.4239530060900965,3.5566352709091955,11.67232064376265,250.7769116691461,6093.178131905135,10.972129045155375,19.181274808248027,31819.383666838497
1.9402048204230713,154.31953729655336,93.37036992727083,165.57738453410153,66.13258714420375,49.36190851659668,2519.2717995108355,128.41144284267278,2.9814976932411215,3.5819872734421,8.669524643277256,135.3588991466303,5402.562462476594,22.65855813630631,28.363917305297928,11060.903896290554
2.2922618784492705,189.9500409692797,94.93799499307467,171.24036766185014,65.85375401371687,52.31389195629525,2483.3826341253994,119.61009763664919,3.361315659230164,3.7934542243763962,10.207149537959431,125.30804618850496,5390.322008888481,25.185826907106378,35.65932159481095,17491.305739283704
